Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[98]     0.0    0.00    0.00       4         nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::parse(bool, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&) [98]
                0.00    0.00       4/4           bool nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::sax_parse_internal<nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >(nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >*) [97]
                0.00    0.00       4/39104       nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::scan() [31]
-----------------------------------------------
                0.00    0.00       4/4           bool nlohmann::json_abi_v3_11_3::detail::parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::sax_parse_internal<nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >(nlohmann::json_abi_v3_11_3::detail::json_sax_dom_parser<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >*) [97]
[99]     0.0    0.00    0.00       4         std::vector<bool, std::allocator<bool> >::_M_insert_aux(std::_Bit_iterator, bool) [99]
-----------------------------------------------
                0.00    0.00       4/4           cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
[100]    0.0    0.00    0.00       4         void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&) [100]
-----------------------------------------------
                0.00    0.00       4/4           getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [94]
[101]    0.0    0.00    0.00       4         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [101]
-----------------------------------------------
                0.00    0.00       3/3           amtModel::transcribeAudio(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&) [12]
[102]    0.0    0.00    0.00       3         concatMatrices(std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > const&, int) [102]
-----------------------------------------------
                0.00    0.00       3/3           cnpy::npy_load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [106]
[103]    0.0    0.00    0.00       3         load_the_npy_file(_IO_FILE*) [103]
                0.00    0.00       3/3           cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
-----------------------------------------------
                0.00    0.00       3/3           getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [94]
[104]    0.0    0.00    0.00       3         ReLU::ReLU() [104]
-----------------------------------------------
                0.00    0.00       3/3           load_the_npy_file(_IO_FILE*) [103]
[105]    0.0    0.00    0.00       3         cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
                0.00    0.00      15/15          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [69]
                0.00    0.00       7/7           cnpy::parse_zip_footer(_IO_FILE*, unsigned short&, unsigned long&, unsigned long&) [82]
                0.00    0.00       4/4           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&) [100]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [121]
                0.00    0.00       3/3           std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [111]
                0.00    0.00       3/3           std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [110]
-----------------------------------------------
                0.00    0.00       1/3           loadDefaultKernel(Eigen::Matrix<std::complex<float>, -1, -1, 1, -1, -1>&) [132]
                0.00    0.00       1/3           loadDefaultLowPassFilter(Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [133]
                0.00    0.00       1/3           getExampleAudio() [140]
[106]    0.0    0.00    0.00       3         cnpy::npy_load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [106]
                0.00    0.00       3/3           load_the_npy_file(_IO_FILE*) [103]
-----------------------------------------------
                0.00    0.00       3/3           getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [94]
[107]    0.0    0.00    0.00       3         Sigmoid::Sigmoid() [107]
-----------------------------------------------
                0.00    0.00       1/3           loadDefaultKernel(Eigen::Matrix<std::complex<float>, -1, -1, 1, -1, -1>&) [132]
                0.00    0.00       1/3           loadDefaultLowPassFilter(Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [133]
                0.00    0.00       1/3           getExampleAudio() [140]
[108]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [108]
-----------------------------------------------
                0.00    0.00       1/3           loadDefaultKernel(Eigen::Matrix<std::complex<float>, -1, -1, 1, -1, -1>&) [132]
                0.00    0.00       1/3           loadDefaultLowPassFilter(Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [133]
                0.00    0.00       1/3           getExampleAudio() [140]
[109]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [109]
-----------------------------------------------
                0.00    0.00       3/3           cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
[110]    0.0    0.00    0.00       3         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [110]
-----------------------------------------------
                0.00    0.00       3/3           cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
[111]    0.0    0.00    0.00       3         std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [111]
                0.00    0.00      21/78          std::__detail::_State<char>::~_State() [52]
-----------------------------------------------
                0.00    0.00       3/3           cnpy::parse_zip_footer(_IO_FILE*, unsigned short&, unsigned long&, unsigned long&) [82]
[112]    0.0    0.00    0.00       3         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_default_append(unsigned long) [112]
-----------------------------------------------
                0.00    0.00       3/3           getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [94]
[113]    0.0    0.00    0.00       3         Layer*& std::vector<Layer*, std::allocator<Layer*> >::emplace_back<ReLU*>(ReLU*&&) [113]
-----------------------------------------------
                0.00    0.00       3/3           getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [94]
[114]    0.0    0.00    0.00       3         Layer*& std::vector<Layer*, std::allocator<Layer*> >::emplace_back<Sigmoid*>(Sigmoid*&&) [114]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [121]
[115]    0.0    0.00    0.00       3         void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long const&>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long const&) [115]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [78]
[116]    0.0    0.00    0.00       3         std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_repeat(long, long, bool) [116]
                0.00    0.00       6/36          std::__detail::_State<char>::_State(std::__detail::_State<char>&&) [56]
                0.00    0.00       6/78          std::__detail::_State<char>::~_State() [52]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [121]
[117]    0.0    0.00    0.00       3         std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale) [117]
                0.00    0.00       3/9           std::__detail::_Scanner<char>::_M_scan_normal() [76]
                0.00    0.00       3/39          std::__detail::_Scanner<char>::_M_advance() [54]
-----------------------------------------------
                                   6             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [118]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [119]
[118]    0.0    0.00    0.00       3+6       std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [118]
                0.00    0.00       9/9           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion() [77]
                0.00    0.00       9/9           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom() [80]
                0.00    0.00       9/9           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [78]
                0.00    0.00       3/78          std::__detail::_State<char>::~_State() [52]
                0.00    0.00       3/9           std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >& std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [75]
                0.00    0.00       3/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [72]
                                   6             std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [118]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [121]
[119]    0.0    0.00    0.00       3         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [119]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative() [118]
-----------------------------------------------
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [78]
[120]    0.0    0.00    0.00       3         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop() [120]
-----------------------------------------------
                0.00    0.00       3/3           cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [105]
[121]    0.0    0.00    0.00       3         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type) [121]
                0.00    0.00      15/78          std::__detail::_State<char>::~_State() [52]
                0.00    0.00      12/36          std::__detail::_State<char>::_State(std::__detail::_State<char>&&) [56]
                0.00    0.00       3/3           std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale) [117]
                0.00    0.00       3/3           std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction() [119]
                0.00    0.00       3/12          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [72]
                0.00    0.00       3/3           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long const&>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long const&) [115]
                0.00    0.00       3/39          std::__detail::_Scanner<char>::_M_advance() [54]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[122]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z13printRunStatsv [122]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[123]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z17loadDefaultKernelRN5Eigen6MatrixISt7complexIfELin1ELin1ELi1ELin1ELin1EEE [123]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[124]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z17modelOutput2NotesRKN5Eigen6MatrixIfLin1ELin1ELi1ELin1ELin1EEES3_S3_b [124]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[125]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z8printMatRN5Eigen6MatrixIfLin1ELin1ELi1ELin1ELin1EEE [125]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[126]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN3CNNC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [126]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[127]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN4cnpy13BigEndianTestEv [127]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[128]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6Conv2DC2ERiRKN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS2_14adl_serializerES5_IhSaIhEEvEE [128]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[129]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8CQParamsC2Eb [129]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [368]
[130]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN8amtModelC2Ev [130]
-----------------------------------------------
                0.00    0.00       1/1           amtModel::transcribeAudio(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&) [12]
[131]    0.0    0.00    0.00       1         getWindowedAudio(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&) [131]
                0.00    0.00       8/8           void std::vector<Eigen::Matrix<float, 1, -1, 1, 1, -1>, std::allocator<Eigen::Matrix<float, 1, -1, 1, 1, -1> > >::_M_realloc_insert<Eigen::Matrix<float, 1, -1, 1, 1, -1>&>(__gnu_cxx::__normal_iterator<Eigen::Matrix<float, 1, -1, 1, 1, -1>*, std::vector<Eigen::Matrix<float, 1, -1, 1, 1, -1>, std::allocator<Eigen::Matrix<float, 1, -1, 1, 1, -1> > > >, Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [81]
-----------------------------------------------
                0.00    0.00       1/1           CQ::CQ() [134]
[132]    0.0    0.00    0.00       1         loadDefaultKernel(Eigen::Matrix<std::complex<float>, -1, -1, 1, -1, -1>&) [132]
                0.00    0.00       1/3           cnpy::npy_load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [106]
                0.00    0.00       1/3           std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [109]
                0.00    0.00       1/3           std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [108]
-----------------------------------------------
                0.00    0.00       1/1           CQ::CQ() [134]
[133]    0.0    0.00    0.00       1         loadDefaultLowPassFilter(Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [133]
                0.00    0.00       1/3           cnpy::npy_load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [106]
                0.00    0.00       1/3           std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [109]
                0.00    0.00       1/3           std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [108]
-----------------------------------------------
                0.00    0.00       1/1           amtModel::amtModel() [172]
[134]    0.0    0.00    0.00       1         CQ::CQ() [134]
                0.00    0.00       1/1           loadDefaultLowPassFilter(Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [133]
                0.00    0.00       1/1           loadDefaultKernel(Eigen::Matrix<std::complex<float>, -1, -1, 1, -1, -1>&) [132]
-----------------------------------------------
                0.00    0.00       1/1           amtModel::transcribeAudio(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&) [12]
[135]    0.0    0.00    0.00       1         amtModel::reset() [135]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [122] _GLOBAL__sub_I__Z13printRunStatsv [64] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::basic_json<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, 0>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [39] std::vector<bool, std::allocator<bool> >::push_back(bool)
 [123] _GLOBAL__sub_I__Z17loadDefaultKernelRN5Eigen6MatrixISt7complexIfELin1ELin1ELi1ELin1ELin1EEE [32] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::basic_json(nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> const&) [57] void std::vector<char, std::allocator<char> >::_M_realloc_insert<char>(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, char&&)
 [124] _GLOBAL__sub_I__Z17modelOutput2NotesRKN5Eigen6MatrixIfLin1ELin1ELi1ELin1ELin1EEES3_S3_b [86] nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [36] void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&)
 [125] _GLOBAL__sub_I__Z8printMatRN5Eigen6MatrixIfLin1ELin1ELi1ELin1ELin1EEE [74] nlohmann::json_abi_v3_11_3::detail::invalid_iterator::~invalid_iterator() [115] void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long const&>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long const&)
 [126] _GLOBAL__sub_I__ZN3CNNC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [34] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::scan_number() [100] void std::vector<unsigned long, std::allocator<unsigned long> >::_M_realloc_insert<unsigned long>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long&&)
 [127] _GLOBAL__sub_I__ZN4cnpy13BigEndianTestEv [47] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::scan_string() [69] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [128] _GLOBAL__sub_I__ZN6Conv2DC2ERiRKN8nlohmann16json_abi_v3_11_310basic_jsonISt3mapSt6vectorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEblmdSaNS2_14adl_serializerES5_IhSaIhEEvEE [30] nlohmann::json_abi_v3_11_3::detail::lexer<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, nlohmann::json_abi_v3_11_3::detail::input_stream_adapter>::get() [101] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
