Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [14] conv1d(Eigen::Matrix<float, 1, -1, 1, 1, -1>&, Eigen::Matrix<float, 1, -1, 1, 1, -1>&, int) [69] std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [125] std::__detail::_Scanner<char>::_Scanner(char const*, char const*, std::regex_constants::syntax_option_type, std::locale)
   [6] im2col(std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > const&, int, int, int, int, int) [116] std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [66] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_try_char()
 [103] getLayers(std::vector<Layer*, std::allocator<Layer*> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [117] std::_Sp_counted_ptr<std::vector<char, std::allocator<char> >*, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [86] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_assertion()
   [8] CQ::computeCQT(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&, bool) [72] std::_Function_handler<bool (char), std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_invoke(std::_Any_data const&, char&&) [87] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier()
   [7] CQ::cqtHarmonic(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&, bool) [118] std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [126] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_alternative()
  [19] CQ::harmonicStacking(Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, int, std::vector<float, std::allocator<float> >, int) [119] std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [127] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_disjunction()
  [10] CQ::forward(Eigen::Matrix<float, 1, -1, 1, 1, -1> const&, int) [57] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [75] bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::pair<bool, char>&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&)
 [140] CQ::CQ()               [84] std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >& std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&&) [88] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_bracket_expression()
 [104] CNN::CNN(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [44] Note& std::vector<Note, std::allocator<Note> >::emplace_back<Note>(Note&&) [100] void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool)
 [105] CNN::~CNN()            [90] void std::vector<Eigen::Matrix<float, 1, -1, 1, 1, -1>, std::allocator<Eigen::Matrix<float, 1, -1, 1, 1, -1> > >::_M_realloc_insert<Eigen::Matrix<float, 1, -1, 1, 1, -1>&>(__gnu_cxx::__normal_iterator<Eigen::Matrix<float, 1, -1, 1, 1, -1>*, std::vector<Eigen::Matrix<float, 1, -1, 1, 1, -1>, std::allocator<Eigen::Matrix<float, 1, -1, 1, 1, -1> > > >, Eigen::Matrix<float, 1, -1, 1, 1, -1>&) [128] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_pop()
 [112] ReLU::ReLU()           [53] void std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > >::_M_range_insert<__gnu_cxx::__normal_iterator<Eigen::Matrix<float, -1, -1, 1, -1, -1>*, std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > > >(__gnu_cxx::__normal_iterator<Eigen::Matrix<float, -1, -1, 1, -1, -1>*, std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > >, __gnu_cxx::__normal_iterator<Eigen::Matrix<float, -1, -1, 1, -1, -1>*, std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > >, __gnu_cxx::__normal_iterator<Eigen::Matrix<float, -1, -1, 1, -1, -1>*, std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > >, std::forward_iterator_tag) [89] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_atom()
 [113] cnpy::parse_npy_header(_IO_FILE*, unsigned long&, std::vector<unsigned long, std::allocator<unsigned long> >&, bool&) [56] std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > >::_M_default_append(unsigned long) [129] std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_Compiler(char const*, char const*, std::locale const&, std::regex_constants::syntax_option_type)
  [91] cnpy::parse_zip_footer(_IO_FILE*, unsigned short&, unsigned long&, unsigned long&) [70] void std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > >::_M_realloc_insert<Eigen::Matrix<float, -1, -1, 1, -1, -1> const&>(__gnu_cxx::__normal_iterator<Eigen::Matrix<float, -1, -1, 1, -1, -1>*, std::vector<Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::aligned_allocator<Eigen::Matrix<float, -1, -1, 1, -1, -1> > > >, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&) [79] std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_rep_once_more(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long)
 [114] cnpy::npy_load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [46] void std::vector<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::allocator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >::_M_realloc_insert<nlohmann::json_abi_v3_11_3::detail::value_t>(__gnu_cxx::__normal_iterator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>*, std::vector<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::allocator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >, nlohmann::json_abi_v3_11_3::detail::value_t&&) [68] std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_dfs(std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Match_mode, long)
 [141] Eigen::internal::queryCacheSizes(int&, int&, int&) [48] void std::vector<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::allocator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >::_M_realloc_insert<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >(__gnu_cxx::__normal_iterator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>*, std::vector<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::allocator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>&&) [101] std::function<bool (char)>::function<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>, void, void>(std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>)
  [49] void Eigen::internal::parallelize_gemm<true, Eigen::internal::gemm_functor<float, long, Eigen::internal::general_matrix_matrix_product<long, float, 1, false, float, 1, false, 1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::internal::gemm_blocking_space<1, float, float, -1, -1, -1, 1, false> >, long>(Eigen::internal::gemm_functor<float, long, Eigen::internal::general_matrix_matrix_product<long, float, 1, false, float, 1, false, 1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::Matrix<float, -1, -1, 1, -1, -1>, Eigen::internal::gemm_blocking_space<1, float, float, -1, -1, -1, 1, false> > const&, long, long, long, bool) [37] std::vector<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::allocator<nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >::reserve(unsigned long) [16] void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::tuple<float*, int, int>*, std::vector<std::tuple<float*, int, int>, std::allocator<std::tuple<float*, int, int> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<modelOutput2Notes(Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, bool)::{lambda(std::tuple<float*, int, int> const&, std::tuple<float*, int, int> const&)#1}> >(__gnu_cxx::__normal_iterator<std::tuple<float*, int, int>*, std::vector<std::tuple<float*, int, int>, std::allocator<std::tuple<float*, int, int> > > >, __gnu_cxx::__ops::_Iter_comp_iter<modelOutput2Notes(Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, bool)::{lambda(std::tuple<float*, int, int> const&, std::tuple<float*, int, int> const&)#1}>, long, __gnu_cxx::__ops::_Iter_comp_iter<modelOutput2Notes(Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, Eigen::Matrix<float, -1, -1, 1, -1, -1> const&, bool)::{lambda(std::tuple<float*, int, int> const&, std::tuple<float*, int, int> const&)#1}>)
